Experience,Rating,Profile,Fees,city,and,bams,bds,bhms,ddv,ddvl,dnb,ent,in,mbbs,md,mds,ms,of,oral,phd,post
36,0,General Medicine,250,Ernakulam,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11,10,General Medicine,600,Delhi,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
43,0,ENT Specialist,500,Delhi,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9,10,Dermatologists,500,Mumbai,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
27,0,ENT Specialist,250,Bangalore,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7,0,General Medicine,500,Mumbai,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
16,9,Dermatologists,300,Bangalore,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,0,Dentist,100,Bangalore,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,0,Ayurveda,60,Mumbai,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,10,ENT Specialist,400,Chennai,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
18,10,Dentist,250,Bangalore,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
11,10,Dermatologists,500,Bangalore,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
14,10,Dentist,300,Hyderabad,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
26,10,Homeopath,300,Bangalore,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3,0,Ayurveda,300,Chennai,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,Ayurveda,300,Bangalore,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7,0,Dermatologists,500,Bangalore,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7,0,Dentist,100,Mumbai,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,10,Homeopath,100,Delhi,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25,10,Dermatologists,500,Bangalore,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22,0,General Medicine,300,Hyderabad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,6,ENT Specialist,500,Bangalore,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
10,0,Ayurveda,200,Chennai,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,0,Dermatologists,550,Bangalore,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
18,0,Ayurveda,300,Delhi,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,10,Dentist,150,Mumbai,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,0,Ayurveda,100,Hyderabad,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,Dermatologists,600,Mumbai,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
31,0,ENT Specialist,100,Delhi,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
16,0,Dentist,250,Delhi,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,10,Dentist,100,Mumbai,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
14,0,Dentist,100,Ernakulam,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,Dentist,150,Thiruvananthapuram,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
22,10,General Medicine,200,Bangalore,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
21,10,Dentist,100,Bangalore,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
38,0,General Medicine,100,Mumbai,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4,0,ENT Specialist,400,Mumbai,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6,0,Dentist,100,Mumbai,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20,0,ENT Specialist,700,Mumbai,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
23,10,Dentist,500,Chennai,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6,10,Ayurveda,200,Bangalore,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0,Ayurveda,200,Bangalore,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0,Ayurveda,100,Hyderabad,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,10,General Medicine,350,Hyderabad,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
18,0,General Medicine,300,Chennai,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0
8,10,Homeopath,300,Bangalore,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
24,0,Homeopath,800,Mumbai,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0,Ayurveda,500,Mumbai,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,10,Ayurveda,100,Mumbai,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,ENT Specialist,250,Bangalore,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8,0,Dentist,250,Delhi,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,Ayurveda,100,Mumbai,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0,Dermatologists,100,Delhi,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8,0,Homeopath,300,Delhi,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
5,0,Dentist,250,Delhi,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0,Dermatologists,250,Bangalore,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11,10,General Medicine,300,Hyderabad,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8,0,Homeopath,200,Chennai,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0,Homeopath,100,Thiruvananthapuram,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19,9,Dermatologists,300,Hyderabad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6,10,Dentist,300,Mumbai,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0,Ayurveda,100,Hyderabad,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,8,ENT Specialist,500,Chennai,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11,10,Dermatologists,400,Mumbai,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
9,0,Dentist,200,Mumbai,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11,10,ENT Specialist,450,Hyderabad,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
25,10,ENT Specialist,400,Bangalore,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0
9,10,Dentist,500,Chennai,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
33,9,Dermatologists,700,Chennai,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
39,0,Dermatologists,100,Mumbai,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
39,0,General Medicine,100,Chennai,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19,10,Homeopath,500,Mumbai,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
39,0,Ayurveda,150,Hyderabad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
14,10,Dermatologists,400,Delhi,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10,0,ENT Specialist,100,Mumbai,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
13,0,ENT Specialist,400,Mumbai,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20,0,Dermatologists,400,Hyderabad,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
3,0,Dentist,100,Ernakulam,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,Dentist,200,Hyderabad,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,Dentist,500,Hyderabad,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19,9,ENT Specialist,600,Mumbai,0,0,0,0,0,0,1,2,1,0,0,0,1,0,0,0,0
3,0,Ayurveda,100,Chennai,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,Ayurveda,100,Hyderabad,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,8,ENT Specialist,350,Bangalore,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
12,0,Ayurveda,600,Mumbai,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,Ayurveda,100,Delhi,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0,ENT Specialist,100,Delhi,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,Homeopath,100,Hyderabad,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0,Dentist,100,Chennai,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12,10,General Medicine,300,Hyderabad,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
34,0,Homeopath,500,Hyderabad,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
24,8,Dermatologists,100,Delhi,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
7,0,Dentist,100,Ernakulam,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,Homeopath,250,Bangalore,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21,0,ENT Specialist,500,Chennai,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
5,10,Homeopath,100,Bangalore,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,Dermatologists,300,Hyderabad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10,0,General Medicine,700,Delhi,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11,10,Dentist,200,Hyderabad,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,Dentist,350,Hyderabad,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
28,0,General Medicine,100,Chennai,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
15,0,Dermatologists,250,Chennai,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
33,10,Homeopath,200,Delhi,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19,10,ENT Specialist,400,Bangalore,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16,0,ENT Specialist,200,Chennai,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
12,10,Dentist,400,Bangalore,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
41,10,Dermatologists,500,Hyderabad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,0,Ayurveda,300,Chennai,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,8,ENT Specialist,600,Mumbai,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
7,10,Dermatologists,500,Bangalore,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7,9,Ayurveda,250,Chennai,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,10,General Medicine,350,Bangalore,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
32,0,General Medicine,200,Bangalore,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10,10,Dentist,400,Delhi,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7,0,Homeopath,200,Bangalore,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
17,0,General Medicine,500,Bangalore,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25,0,Ayurveda,100,Mumbai,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0,ENT Specialist,700,Delhi,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
13,0,Homeopath,350,Mumbai,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9,10,Dentist,100,Hyderabad,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,Ayurveda,200,Chennai,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,10,General Medicine,100,Bangalore,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13,0,Ayurveda,50,Bangalore,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
16,0,General Medicine,600,Chennai,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
3,0,Dentist,250,Hyderabad,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0,Dentist,100,Mumbai,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
15,10,Homeopath,200,Bangalore,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,Ayurveda,80,Mumbai,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,10,Dermatologists,100,Delhi,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8,10,Dentist,500,Delhi,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19,10,Dentist,200,Chennai,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,Ayurveda,100,Bangalore,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,10,Dermatologists,300,Chennai,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
42,0,ENT Specialist,100,Chennai,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
24,0,ENT Specialist,400,Bangalore,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
21,10,Dermatologists,300,Chennai,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10,0,Homeopath,200,Hyderabad,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,ENT Specialist,300,Hyderabad,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
25,0,General Medicine,250,Chennai,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
23,10,ENT Specialist,700,Delhi,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
8,10,Dermatologists,200,Hyderabad,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
3,0,Dentist,100,Bangalore,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,General Medicine,300,Hyderabad,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
13,10,Dentist,300,Hyderabad,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,0,Homeopath,200,Bangalore,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0,Dermatologists,300,Delhi,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
55,0,General Medicine,100,Coimbatore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,Homeopath,300,Bangalore,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
20,0,ENT Specialist,200,Bangalore,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
5,10,Homeopath,500,Hyderabad,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9,10,Ayurveda,500,Delhi,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,ENT Specialist,260,Hyderabad,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
31,10,General Medicine,500,Bangalore,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6,0,Dentist,100,Mumbai,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,10,General Medicine,300,Bangalore,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
18,0,Homeopath,70,Mumbai,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12,10,General Medicine,600,Bangalore,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
30,0,Dentist,100,Ernakulam,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
8,0,Ayurveda,100,Bangalore,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,10,Dentist,100,Mumbai,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
6,0,Dentist,200,Ernakulam,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11,10,Dermatologists,400,Chennai,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
15,9,Dermatologists,400,Bangalore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,10,Dentist,200,Hyderabad,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
36,10,ENT Specialist,100,Mumbai,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0
19,10,Dentist,100,Mumbai,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0
15,10,Dentist,150,Mumbai,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,9,Dermatologists,600,Hyderabad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,ENT Specialist,300,Bangalore,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
34,10,Homeopath,100,Bangalore,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
42,0,General Medicine,100,Mumbai,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
30,7,ENT Specialist,400,Delhi,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
12,9,Dermatologists,500,Mumbai,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10,10,Homeopath,200,Bangalore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,8,General Medicine,500,Bangalore,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,0,Dentist,100,Mumbai,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,10,General Medicine,400,Bangalore,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4,0,Dentist,150,Thiruvananthapuram,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,10,Ayurveda,200,Bangalore,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,10,Homeopath,250,Hyderabad,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
24,10,General Medicine,350,Bangalore,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
13,10,Dentist,200,Hyderabad,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
27,10,General Medicine,200,Mumbai,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16,10,Dentist,200,Bangalore,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,10,Dentist,200,Bangalore,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
39,0,General Medicine,80,Mumbai,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
37,10,Dentist,500,Mumbai,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,9,ENT Specialist,700,Bangalore,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
12,0,General Medicine,300,Coimbatore,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6,10,Ayurveda,100,Delhi,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
9,0,General Medicine,100,Mumbai,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6,10,Dentist,200,Mumbai,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12,0,ENT Specialist,800,Delhi,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
10,0,Ayurveda,100,Delhi,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,Dermatologists,100,Hyderabad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32,8,Dermatologists,100,Delhi,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
65,0,General Medicine,100,Delhi,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
27,0,Ayurveda,350,Mumbai,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4,0,ENT Specialist,500,Hyderabad,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
20,10,Dermatologists,250,Chennai,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
14,0,General Medicine,200,Hyderabad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8,0,ENT Specialist,800,Chennai,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
16,10,General Medicine,500,Chennai,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
2,0,Ayurveda,300,Bangalore,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0,Homeopath,100,Mumbai,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
9,0,ENT Specialist,400,Bangalore,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
19,8,Ayurveda,300,Bangalore,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,10,Dentist,200,Chennai,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
16,10,Dentist,500,Mumbai,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10,0,Homeopath,200,Mumbai,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
16,10,Dentist,500,Mumbai,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2,10,ENT Specialist,400,Chennai,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
10,10,ENT Specialist,500,Delhi,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
21,0,Homeopath,100,Mumbai,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
29,0,General Medicine,100,Chennai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,0,Dermatologists,300,Bangalore,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12,10,Dentist,200,Chennai,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,10,Dentist,200,Mumbai,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,10,Dermatologists,100,Delhi,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
40,0,Ayurveda,150,Bangalore,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,Homeopath,200,Bangalore,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6,10,Dentist,100,Coimbatore,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,7,Dermatologists,500,Mumbai,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
51,0,General Medicine,500,Delhi,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8,0,Dermatologists,500,Chennai,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12,10,ENT Specialist,600,Mumbai,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13,0,General Medicine,300,Hyderabad,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
44,0,General Medicine,100,Hyderabad,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,0,Homeopath,200,Bangalore,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13,10,Dentist,150,Chennai,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0
28,10,Ayurveda,100,Mumbai,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9,10,Dentist,100,Mumbai,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11,0,Dermatologists,500,Mumbai,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8,0,Dentist,100,Mumbai,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
13,10,ENT Specialist,400,Hyderabad,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
8,10,Homeopath,300,Delhi,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23,0,General Medicine,600,Chennai,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11,0,Dentist,100,Chennai,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4,0,Dermatologists,500,Hyderabad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14,0,ENT Specialist,100,Mumbai,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
37,0,General Medicine,200,Mumbai,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20,0,ENT Specialist,400,Chennai,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13,10,Ayurveda,150,Mumbai,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,10,Dermatologists,400,Bangalore,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19,10,Dermatologists,400,Delhi,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23,10,General Medicine,150,Chennai,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
19,10,Dentist,200,Coimbatore,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0
38,0,ENT Specialist,200,Hyderabad,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
17,0,ENT Specialist,100,Chennai,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
14,0,Homeopath,500,Delhi,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
43,9,General Medicine,100,Bangalore,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11,10,Dermatologists,500,Bangalore,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
10,0,Dermatologists,800,Bangalore,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
13,10,ENT Specialist,800,Delhi,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
10,0,Ayurveda,300,Delhi,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,10,Dermatologists,500,Delhi,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
12,0,Dentist,250,Delhi,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,Ayurveda,200,Bangalore,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,10,Dermatologists,300,Bangalore,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0
2,0,ENT Specialist,300,Chennai,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
10,0,Ayurveda,100,Chennai,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,General Medicine,700,Mumbai,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,0,Ayurveda,30,Mumbai,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,10,Dermatologists,400,Hyderabad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23,10,General Medicine,200,Bangalore,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
